campaign,payment_country,region,tenure,metric,result
2017,at,Total,Retained,regos_total_curnt,1116
2017,at,Total,Returned,regos,185
2017,at,Total,Returned,active,76
2017,at,Total,Returned,apam,71.76
2017,at,Total,Returned,funds,5453.48
2017,at,Total,Returned,comment,
2017,at,Total,Team,donations,39
2017,at,Total,Team,atdd,94.76
2017,at,Total,Team,funds,3695.61
2017,at,Total,Team,comment,
2017,be,Total,Foundation,donations,706
2017,be,Total,Foundation,ada,13.87
2017,be,Total,Foundation,funds,9789.0
2017,be,Total,Foundation,comment,
2017,be,Total,New,regos,790
2017,be,Total,New,active,310
2017,be,Total,New,apam,97.76
2017,be,Total,New,funds,30306.3
2017,be,Total,New,comment,
2017,be,Total,Retained,regos_total_prior,1324
2017,be,Total,Retained,regos,258
2017,be,Total,Retained,active,136
2017,be,Total,Retained,apam,242.44
2017,be,Total,Retained,funds,32972.24
2017,be,Total,Retained,comment,
2017,be,Total,Retained,regos_total_curnt,1215
2017,be,Total,Returned,regos,167
2017,be,Total,Returned,active,50
2017,be,Total,Returned,apam,120.71
2017,be,Total,Returned,funds,6035.62
2017,be,Total,Returned,comment,
2017,be,Total,Team,donations,35
2017,be,Total,Team,atdd,248.43
2017,be,Total,Team,funds,8695.0
2017,be,Total,Team,comment,
2017,cz,Total,Foundation,donations,412
2017,cz,Total,Foundation,ada,749.02
2017,cz,Total,Foundation,funds,308594.6
2017,cz,Total,Foundation,comment,
2017,cz,Total,New,regos,2290
2017,cz,Total,New,active,1051
2017,cz,Total,New,apam,1142.45
2017,cz,Total,New,funds,1200717.84
2017,cz,Total,New,comment,
2017,cz,Total,Retained,regos_total_prior,5710
2017,cz,Total,Retained,regos,1606
2017,cz,Total,Retained,active,913
2017,cz,Total,Retained,apam,1482.59
2017,cz,Total,Retained,funds,1353602.26
2017,cz,Total,Retained,comment,
2017,cz,Total,Retained,regos_total_curnt,4650
2017,cz,Total,Returned,regos,754
2017,cz,Total,Returned,active,270
2017,cz,Total,Returned,apam,1413.67
2017,cz,Total,Returned,funds,381690.54
2017,cz,Total,Returned,comment,
2017,cz,Total,Team,donations,176
2017,cz,Total,Team,atdd,4559.08
2017,cz,Total,Team,funds,802397.9
2017,cz,Total,Team,comment,
2017,dk,Total,Foundation,donations,54
2017,dk,Total,Foundation,ada,700.51
2017,dk,Total,Foundation,funds,37827.42
2017,dk,Total,Foundation,comment,
2017,dk,Total,New,regos,701
2017,dk,Total,New,active,293
2017,dk,Total,New,apam,377.94
2017,dk,Total,New,funds,110736.76
2017,dk,Total,New,comment,
2017,dk,Total,Retained,regos_total_prior,1536
2017,dk,Total,Retained,regos,178
2017,dk,Total,Retained,active,96
2017,dk,Total,Retained,apam,1914.17
2017,dk,Total,Retained,funds,183760.52
2017,dk,Total,Retained,comment,
2017,dk,Total,Retained,regos_total_curnt,1092
2017,dk,Total,Returned,regos,213
2017,dk,Total,Returned,active,78
2017,dk,Total,Returned,apam,697.54
2017,dk,Total,Returned,funds,54407.98
2017,dk,Total,Returned,comment,
2017,dk,Total,Team,donations,23
2017,dk,Total,Team,atdd,713.28
2017,dk,Total,Team,funds,16405.33
2017,dk,Total,Team,comment,
2017,fi,Total,Foundation,donations,1
2017,fi,Total,Foundation,ada,20.0
2017,fi,Total,Foundation,funds,20.0
2017,fi,Total,Foundation,comment,
2017,fi,Total,New,regos,0
2017,fi,Total,New,active,0
2017,fi,Total,New,apam,0.0
2017,fi,Total,New,funds,0.0
2017,fi,Total,New,comment,
2017,fi,Total,Retained,regos_total_prior,2815
2017,fi,Total,Retained,regos,0
2017,fi,Total,Retained,active,0
2017,fi,Total,Retained,apam,0.0
2017,fi,Total,Retained,funds,0.0
2017,fi,Total,Retained,comment,
2017,fi,Total,Retained,regos_total_curnt,0
2017,fi,Total,Returned,regos,0
2017,fi,Total,Returned,active,0
2017,fi,Total,Returned,apam,0.0
2017,fi,Total,Returned,funds,0.0
2017,fi,Total,Returned,comment,
2017,fi,Total,Team,donations,0
2017,fi,Total,Team,atdd,0.0
2017,fi,Total,Team,funds,0.0
2017,fi,Total,Team,comment,
2017,fr,Total,Foundation,donations,1024
2017,fr,Total,Foundation,ada,183.91
2017,fr,Total,Foundation,funds,188323.14
2017,fr,Total,Foundation,comment,
2017,fr,Total,New,regos,6145
2017,fr,Total,New,active,1974
2017,fr,Total,New,apam,56.42
2017,fr,Total,New,funds,111364.76
2017,fr,Total,New,comment,
2017,fr,Total,Retained,regos_total_prior,12606
2017,fr,Total,Retained,regos,2077
2017,fr,Total,Retained,active,1053
2017,fr,Total,Retained,apam,126.39
2017,fr,Total,Retained,funds,133086.96
2017,fr,Total,Retained,comment,
2017,fr,Total,Retained,regos_total_curnt,9332
2017,fr,Total,Returned,regos,1110
2017,fr,Total,Returned,active,306
2017,fr,Total,Returned,apam,63.52
2017,fr,Total,Returned,funds,19438.08
2017,fr,Total,Returned,comment,
2017,fr,Total,Team,donations,251
2017,fr,Total,Team,atdd,160.03
2017,fr,Total,Team,funds,40166.39
2017,fr,Total,Team,comment,
2017,de,Total,Foundation,donations,599
2017,de,Total,Foundation,ada,87.0
2017,de,Total,Foundation,funds,52111.69
2017,de,Total,Foundation,comment,
2017,de,Total,New,regos,3586
2017,de,Total,New,active,2041
2017,de,Total,New,apam,86.47
2017,de,Total,New,funds,176478.71
2017,de,Total,New,comment,
2017,de,Total,Retained,regos_total_prior,6525
2017,de,Total,Retained,regos,1529
2017,de,Total,Retained,active,1049
2017,de,Total,Retained,apam,188.42
2017,de,Total,Retained,funds,197650.22
2017,de,Total,Retained,comment,
2017,de,Total,Retained,regos_total_curnt,5734
2017,de,Total,Returned,regos,619
2017,de,Total,Returned,active,278
2017,de,Total,Returned,apam,92.28
2017,de,Total,Returned,funds,25653.1
2017,de,Total,Returned,comment,
2017,de,Total,Team,donations,257
2017,de,Total,Team,atdd,134.88
2017,de,Total,Team,funds,34663.35
2017,de,Total,Team,comment,
2017,it,Total,Foundation,donations,0
2017,it,Total,Foundation,ada,0.0
2017,it,Total,Foundation,funds,0.0
2017,it,Total,Foundation,comment,
2017,it,Total,New,regos,0
2017,it,Total,New,active,0
2017,it,Total,New,apam,0.0
2017,it,Total,New,funds,0.0
2017,it,Total,New,comment,
2017,it,Total,Retained,regos_total_prior,0
2017,it,Total,Retained,regos,0
2017,it,Total,Retained,active,0
2017,it,Total,Retained,apam,0.0
2017,it,Total,Retained,funds,0.0
2017,it,Total,Retained,comment,
2017,it,Total,Retained,regos_total_curnt,0
2017,it,Total,Returned,regos,0
2017,it,Total,Returned,active,0
2017,it,Total,Returned,apam,0.0
2017,it,Total,Returned,funds,0.0
2017,it,Total,Returned,comment,
2017,it,Total,Team,donations,0
2017,it,Total,Team,atdd,0.0
2017,it,Total,Team,funds,0.0
2017,it,Total,Team,comment,
2017,nl,Total,Foundation,donations,428
2017,nl,Total,Foundation,ada,72.59
2017,nl,Total,Foundation,funds,31068.09
2017,nl,Total,Foundation,comment,
2017,nl,Total,New,regos,1749
2017,nl,Total,New,active,853
2017,nl,Total,New,apam,131.74
2017,nl,Total,New,funds,112372.49
2017,nl,Total,New,comment,
2017,nl,Total,Retained,regos_total_prior,2815
2017,nl,Total,Retained,regos,491
2017,nl,Total,Retained,active,341
2017,nl,Total,Retained,apam,259.67
2017,nl,Total,Retained,funds,88547.46
2017,nl,Total,Retained,comment,
2017,nl,Total,Retained,regos_total_curnt,2597
2017,nl,Total,Returned,regos,357
2017,nl,Total,Returned,active,172
2017,nl,Total,Returned,apam,122.66
2017,nl,Total,Returned,funds,21097.32
2017,nl,Total,Returned,comment,
2017,nl,Total,Team,donations,105
2017,nl,Total,Team,atdd,257.76
2017,nl,Total,Team,funds,27065.19
2017,nl,Total,Team,comment,
2017,no,Total,Foundation,donations,243
2017,no,Total,Foundation,ada,935.59
2017,no,Total,Foundation,funds,227347.54
2017,no,Total,Foundation,comment,
2017,no,Total,New,regos,1590
2017,no,Total,New,active,863
2017,no,Total,New,apam,1059.3
2017,no,Total,New,funds,914173.18
2017,no,Total,New,comment,
2017,no,Total,Retained,regos_total_prior,4812
2017,no,Total,Retained,regos,897
2017,no,Total,Retained,active,505
2017,no,Total,Retained,apam,2280.07
2017,no,Total,Retained,funds,1151435.25
2017,no,Total,Retained,comment,
2017,no,Total,Retained,regos_total_curnt,3276
2017,no,Total,Returned,regos,789
2017,no,Total,Returned,active,323
2017,no,Total,Returned,apam,1137.35
2017,no,Total,Returned,funds,367364.87
2017,no,Total,Returned,comment,
2017,no,Total,Team,donations,73
2017,no,Total,Team,atdd,1593.39
2017,no,Total,Team,funds,116317.5
2017,no,Total,Team,comment,
2017,es,Total,Foundation,donations,532
2017,es,Total,Foundation,ada,60.6
2017,es,Total,Foundation,funds,32238.59
2017,es,Total,Foundation,comment,
2017,es,Total,New,regos,3590
2017,es,Total,New,active,1418
2017,es,Total,New,apam,69.35
2017,es,Total,New,funds,98336.36
2017,es,Total,New,comment,
2017,es,Total,Retained,regos_total_prior,6610
2017,es,Total,Retained,regos,1685
2017,es,Total,Retained,active,1069
2017,es,Total,Retained,apam,113.97
2017,es,Total,Retained,funds,121831.79
2017,es,Total,Retained,comment,
2017,es,Total,Retained,regos_total_curnt,6060
2017,es,Total,Returned,regos,785
2017,es,Total,Returned,active,264
2017,es,Total,Returned,apam,66.44
2017,es,Total,Returned,funds,17540.95
2017,es,Total,Returned,comment,
2017,es,Total,Team,donations,184
2017,es,Total,Team,atdd,144.53
2017,es,Total,Team,funds,26592.9
2017,es,Total,Team,comment,
2017,se,Total,Foundation,donations,392
2017,se,Total,Foundation,ada,670.76
2017,se,Total,Foundation,funds,262938.84
2017,se,Total,Foundation,comment,
2017,se,Total,New,regos,1990
2017,se,Total,New,active,1349
2017,se,Total,New,apam,832.42
2017,se,Total,New,funds,1122935.75
2017,se,Total,New,comment,
2017,se,Total,Retained,regos_total_prior,6147
2017,se,Total,Retained,regos,842
2017,se,Total,Retained,active,650
2017,se,Total,Retained,apam,1765.54
2017,se,Total,Retained,funds,1147602.72
2017,se,Total,Retained,comment,
2017,se,Total,Retained,regos_total_curnt,3160
2017,se,Total,Returned,regos,328
2017,se,Total,Returned,active,168
2017,se,Total,Returned,apam,937.58
2017,se,Total,Returned,funds,157513.3
2017,se,Total,Returned,comment,
2017,se,Total,Team,donations,138
2017,se,Total,Team,atdd,4710.38
2017,se,Total,Team,funds,650032.0
2017,se,Total,Team,comment,
2017,ch,Total,Foundation,donations,185
2017,ch,Total,Foundation,ada,223.51
2017,ch,Total,Foundation,funds,41350.12
2017,ch,Total,Foundation,comment,
2017,ch,Total,New,regos,1443
2017,ch,Total,New,active,890
2017,ch,Total,New,apam,169.46
2017,ch,Total,New,funds,150822.33
2017,ch,Total,New,comment,
2017,ch,Total,Retained,regos_total_prior,2812
2017,ch,Total,Retained,regos,688
2017,ch,Total,Retained,active,478
2017,ch,Total,Retained,apam,306.25
2017,ch,Total,Retained,funds,146386.51
2017,ch,Total,Retained,comment,
2017,ch,Total,Retained,regos_total_curnt,2427
2017,ch,Total,Returned,regos,296
2017,ch,Total,Returned,active,131
2017,ch,Total,Returned,apam,210.05
2017,ch,Total,Returned,funds,27516.7
2017,ch,Total,Returned,comment,
2017,ch,Total,Team,donations,88
2017,ch,Total,Team,atdd,170.5
2017,ch,Total,Team,funds,15004.1
2017,ch,Total,Team,comment,
2017,hk,Total,Foundation,donations,62
2017,hk,Total,Foundation,ada,1342.45
2017,hk,Total,Foundation,funds,83231.99
2017,hk,Total,Foundation,comment,
2017,hk,Total,New,regos,380
2017,hk,Total,New,active,244
2017,hk,Total,New,apam,2536.99
2017,hk,Total,New,funds,619025.59
2017,hk,Total,New,comment,
2017,hk,Total,Retained,regos_total_prior,879
2017,hk,Total,Retained,regos,148
2017,hk,Total,Retained,active,111
2017,hk,Total,Retained,apam,4658.72
2017,hk,Total,Retained,funds,517117.62
2017,hk,Total,Retained,comment,
2017,hk,Total,Retained,regos_total_curnt,614
2017,hk,Total,Returned,regos,86
2017,hk,Total,Returned,active,36
2017,hk,Total,Returned,apam,9997.44
2017,hk,Total,Returned,funds,359907.94
2017,hk,Total,Returned,comment,
2017,hk,Total,Team,donations,27
2017,hk,Total,Team,atdd,11096.07
2017,hk,Total,Team,funds,299593.86
2017,hk,Total,Team,comment,
2017,ex,Total,Foundation,donations,11521
2017,ex,Total,Foundation,ada,8.55
2017,ex,Total,Foundation,funds,98547.39
2017,ex,Total,Foundation,comment,
2017,ex,Total,New,regos,3460
2017,ex,Total,New,active,874
2017,ex,Total,New,apam,84.26
2017,ex,Total,New,funds,73643.13
2017,ex,Total,New,comment,
2017,ex,Total,Retained,regos_total_prior,5662
2017,ex,Total,Retained,regos,862
2017,ex,Total,Retained,active,385
2017,ex,Total,Retained,apam,224.63
2017,ex,Total,Retained,funds,86484.02
2017,ex,Total,Retained,comment,
2017,ex,Total,Retained,regos_total_curnt,4976
2017,ex,Total,Returned,regos,654
2017,ex,Total,Returned,active,143
2017,ex,Total,Returned,apam,117.48
2017,ex,Total,Returned,funds,16799.54
2017,ex,Total,Returned,comment,
2017,ex,Total,Team,donations,74
2017,ex,Total,Team,atdd,112.79
2017,ex,Total,Team,funds,8346.16
2017,ex,Total,Team,comment,
2017,sg,Total,Foundation,donations,460
2017,sg,Total,Foundation,ada,23.24
2017,sg,Total,Foundation,funds,10688.6
2017,sg,Total,Foundation,comment,
2017,sg,Total,New,regos,503
2017,sg,Total,New,active,323
2017,sg,Total,New,apam,477.7
2017,sg,Total,New,funds,154296.94
2017,sg,Total,New,comment,
2017,sg,Total,Retained,regos_total_prior,1029
2017,sg,Total,Retained,regos,174
2017,sg,Total,Retained,active,115
2017,sg,Total,Retained,apam,732.72
2017,sg,Total,Retained,funds,84262.97
2017,sg,Total,Retained,comment,
2017,sg,Total,Retained,regos_total_curnt,794
2017,sg,Total,Returned,regos,117
2017,sg,Total,Returned,active,54
2017,sg,Total,Returned,apam,630.09
2017,sg,Total,Returned,funds,34024.71
2017,sg,Total,Returned,comment,
2017,sg,Total,Team,donations,38
2017,sg,Total,Team,atdd,671.41
2017,sg,Total,Team,funds,25513.51
2017,sg,Total,Team,comment,
2017,za,Total,Foundation,donations,224
2017,za,Total,Foundation,ada,588.81
2017,za,Total,Foundation,funds,131893.4
2017,za,Total,Foundation,comment,
2017,za,Total,New,regos,5289
2017,za,Total,New,active,1653
2017,za,Total,New,apam,627.87
2017,za,Total,New,funds,1037873.38
2017,za,Total,New,comment,
2017,za,Total,Retained,regos_total_prior,10810
2017,za,Total,Retained,regos,1138
2017,za,Total,Retained,active,529
2017,za,Total,Retained,apam,2204.4
2017,za,Total,Retained,funds,1166128.38
2017,za,Total,Retained,comment,
2017,za,Total,Retained,regos_total_curnt,7625
2017,za,Total,Returned,regos,1198
2017,za,Total,Returned,active,403
2017,za,Total,Returned,apam,1093.05
2017,za,Total,Returned,funds,440498.35
2017,za,Total,Returned,comment,
2017,za,Total,Team,donations,162
2017,za,Total,Team,atdd,1079.0
2017,za,Total,Team,funds,174797.43
2017,za,Total,Team,comment,
